fault_id,layer_index,tensor_index,bit_index,accuracy,golden_accuracy,difference,top_5,weight_difference
0,1,"(4, 0, 1, 11)",29,0.6953125,0.6953125,0.0,0.98046875,-0.06632003001868725
1,1,"(0, 0, 1, 12)",29,0.6953125,0.6953125,0.0,0.98046875,-0.1041393494233489
2,1,"(4, 1, 2, 20)",29,0.6953125,0.6953125,0.0,0.98046875,0.13477627839893103
3,1,"(2, 4, 0, 42)",29,0.697265625,0.6953125,0.001953125,0.98046875,0.10402173781767488
4,1,"(4, 2, 0, 23)",29,0.6953125,0.6953125,0.0,0.98046875,-0.27290054596960545
5,1,"(1, 1, 2, 32)",29,0.6953125,0.6953125,0.0,0.982421875,-0.8767481930553913
6,1,"(1, 1, 1, 22)",29,0.6953125,0.6953125,0.0,0.98046875,-0.1453150324523449
7,1,"(1, 1, 0, 60)",29,0.6953125,0.6953125,0.0,0.98046875,-0.0818181405775249
8,1,"(1, 0, 0, 13)",29,0.6953125,0.6953125,0.0,0.98046875,-0.13547969702631235
9,1,"(3, 2, 1, 8)",29,0.6953125,0.6953125,0.0,0.98046875,-0.06673439173027873
10,1,"(3, 1, 1, 3)",29,0.6953125,0.6953125,0.0,0.98046875,-0.15770329162478447
11,1,"(4, 0, 1, 43)",29,0.6953125,0.6953125,0.0,0.98046875,0.09246162511408329
12,1,"(4, 2, 0, 16)",29,0.6953125,0.6953125,0.0,0.98046875,-0.0981450304389
13,1,"(3, 1, 2, 15)",29,0.6953125,0.6953125,0.0,0.98046875,0.13358261436223984
14,1,"(0, 4, 1, 47)",29,0.6953125,0.6953125,0.0,0.98046875,0.42422969825565815
15,1,"(2, 2, 1, 40)",29,0.6953125,0.6953125,0.0,0.98046875,0.8662430047988892
16,1,"(1, 3, 2, 23)",29,0.6953125,0.6953125,0.0,0.98046875,0.17169702239334583
17,1,"(4, 3, 1, 57)",29,0.6953125,0.6953125,0.0,0.98046875,-0.11910841893404722
18,1,"(3, 0, 0, 34)",29,0.6953125,0.6953125,0.0,0.98046875,0.10276588751003146
19,1,"(2, 1, 0, 10)",29,0.701171875,0.6953125,0.005859375,0.98046875,-0.8046332933008671
20,1,"(0, 0, 1, 49)",29,0.6953125,0.6953125,0.0,0.98046875,-0.9204759113490582
21,1,"(3, 0, 0, 61)",29,0.697265625,0.6953125,0.001953125,0.98046875,0.9301664084196091
22,1,"(4, 2, 0, 27)",29,0.693359375,0.6953125,-0.001953125,0.98046875,0.8064264394342899
23,1,"(3, 0, 0, 43)",29,0.6953125,0.6953125,0.0,0.98046875,-0.1520781246945262
24,1,"(4, 4, 1, 4)",29,0.6953125,0.6953125,0.0,0.98046875,0.09461373742669821
25,1,"(1, 0, 0, 18)",29,0.6953125,0.6953125,0.0,0.98046875,-0.1235101567581296
26,1,"(0, 2, 0, 17)",29,0.6953125,0.6953125,0.0,0.98046875,-0.21513403300195932
27,1,"(1, 0, 2, 28)",29,0.6953125,0.6953125,0.0,0.98046875,-0.18277070485055447
28,1,"(4, 0, 0, 1)",29,0.6953125,0.6953125,0.0,0.98046875,0.06278921198099852
29,1,"(4, 1, 0, 18)",29,0.697265625,0.6953125,0.001953125,0.98046875,-0.1044606463983655
30,1,"(3, 1, 2, 44)",29,0.6953125,0.6953125,0.0,0.98046875,0.13400760851800442
31,1,"(4, 2, 2, 54)",29,0.697265625,0.6953125,0.001953125,0.978515625,0.8828496113419533
32,1,"(0, 1, 2, 22)",29,0.6953125,0.6953125,0.0,0.98046875,0.08440170809626579
33,1,"(2, 0, 2, 15)",29,0.6953125,0.6953125,0.0,0.98046875,0.3220640793442726
34,1,"(1, 2, 0, 54)",29,0.6953125,0.6953125,0.0,0.98046875,0.15320402570068836
35,1,"(0, 1, 2, 33)",29,0.697265625,0.6953125,0.001953125,0.98046875,-0.8430848941206932
36,1,"(4, 2, 0, 55)",29,0.6953125,0.6953125,0.0,0.98046875,0.14004081394523382
37,1,"(0, 1, 1, 39)",29,0.6953125,0.6953125,0.0,0.98046875,-0.5958857983350754
38,1,"(0, 1, 1, 49)",29,0.6953125,0.6953125,0.0,0.98046875,0.3937880899757147
39,1,"(4, 4, 2, 13)",29,0.6953125,0.6953125,0.0,0.98046875,-0.6019380874931812
40,1,"(0, 3, 0, 59)",29,0.697265625,0.6953125,0.001953125,0.98046875,0.13562700618058443
41,1,"(1, 2, 1, 5)",29,0.6953125,0.6953125,0.0,0.98046875,0.09811039920896292
42,1,"(4, 0, 1, 40)",29,0.693359375,0.6953125,-0.001953125,0.978515625,-0.8911208063364029
43,1,"(3, 1, 1, 47)",29,0.6953125,0.6953125,0.0,0.98046875,0.21639095805585384
44,1,"(0, 0, 0, 42)",29,0.693359375,0.6953125,-0.001953125,0.98046875,0.22381721809506416
45,1,"(3, 4, 2, 14)",29,0.697265625,0.6953125,0.001953125,0.98046875,-0.17091874592006207
46,1,"(0, 3, 1, 29)",29,0.697265625,0.6953125,0.001953125,0.98046875,0.7611336372792721
47,1,"(1, 2, 0, 19)",29,0.6953125,0.6953125,0.0,0.98046875,-0.07208369858562946
48,1,"(0, 0, 1, 28)",29,0.6953125,0.6953125,0.0,0.98046875,0.7052721679210663
49,1,"(2, 4, 2, 10)",29,0.6953125,0.6953125,0.0,0.98046875,0.40695179253816605
