fault_id,layer_index,tensor_index,bit_index,accuracy,golden_accuracy,difference,top_5,weight_difference
0,1,"(4, 0, 1, 11)",28,0.6953125,0.6953125,0.0,0.98046875,0.1989600993692875
1,1,"(0, 0, 1, 12)",28,0.6953125,0.6953125,0.0,0.98046875,0.3125402759760618
2,1,"(4, 1, 2, 20)",28,0.6953125,0.6953125,0.0,0.98046875,0.017826788360252976
3,1,"(2, 4, 0, 42)",28,0.6953125,0.6953125,0.0,0.98046875,-0.31218605674803257
4,1,"(4, 2, 0, 23)",28,0.6953125,0.6953125,0.0,0.98046875,-0.2082536481320858
5,1,"(1, 1, 2, 32)",28,0.6953125,0.6953125,0.0,0.98046875,0.050999774131923914
6,1,"(1, 1, 1, 22)",28,0.6953125,0.6953125,0.0,0.98046875,0.43716317042708397
7,1,"(1, 1, 0, 60)",28,0.693359375,0.6953125,-0.001953125,0.98046875,0.24545998871326447
8,1,"(1, 0, 0, 13)",28,0.697265625,0.6953125,0.001953125,0.98046875,0.40742482990026474
9,1,"(3, 2, 1, 8)",28,0.6953125,0.6953125,0.0,0.98046875,0.20020319055765867
10,1,"(3, 1, 1, 3)",28,0.6953125,0.6953125,0.0,0.98046875,0.47466717287898064
11,1,"(4, 0, 1, 43)",28,0.6953125,0.6953125,0.0,0.98046875,-0.2774231769144535
12,1,"(4, 2, 0, 16)",28,0.697265625,0.6953125,0.001953125,0.98046875,0.2945067584514618
13,1,"(3, 1, 2, 15)",28,0.6953125,0.6953125,0.0,0.98046875,-0.4016887694597244
14,1,"(0, 4, 1, 47)",28,0.6953125,0.6953125,0.0,0.98046875,-0.011555894277989864
15,1,"(2, 2, 1, 40)",28,0.6953125,0.6953125,0.0,0.98046875,-0.049686625599861145
16,1,"(1, 3, 2, 23)",28,0.6953125,0.6953125,0.0,0.98046875,-0.5173147358000278
17,1,"(4, 3, 1, 57)",28,0.6953125,0.6953125,0.0,0.98046875,0.3577887527644634
18,1,"(3, 0, 0, 34)",28,0.697265625,0.6953125,0.001953125,0.98046875,-0.30840373039245605
19,1,"(2, 1, 0, 10)",28,0.6953125,0.6953125,0.0,0.98046875,0.04177566431462765
20,1,"(0, 0, 1, 49)",28,0.6953125,0.6953125,0.0,0.98046875,0.05646573891863227
21,1,"(3, 0, 0, 61)",28,0.6953125,0.6953125,0.0,0.98046875,-0.057677051052451134
22,1,"(4, 2, 0, 27)",28,0.6953125,0.6953125,0.0,0.98046875,-0.04201581748202443
23,1,"(3, 0, 0, 43)",28,0.693359375,0.6953125,-0.001953125,0.98046875,0.45761220157146454
24,1,"(4, 4, 1, 4)",28,0.6953125,0.6953125,0.0,0.98046875,-0.28389214910566807
25,1,"(1, 0, 0, 18)",28,0.6953125,0.6953125,0.0,0.98046875,-0.015084263519383967
26,1,"(0, 2, 0, 17)",28,0.697265625,0.6953125,0.001953125,0.98046875,0.6511005535721779
27,1,"(1, 0, 2, 28)",28,0.6953125,0.6953125,0.0,0.98046875,0.551063098013401
28,1,"(4, 0, 0, 1)",28,0.6953125,0.6953125,0.0,0.98046875,-0.18836763594299555
29,1,"(4, 1, 0, 18)",28,0.6953125,0.6953125,0.0,0.98046875,0.31350794807076454
30,1,"(3, 1, 2, 44)",28,0.6953125,0.6953125,0.0,0.98046875,-0.4029737915843725
31,1,"(4, 2, 2, 54)",28,0.6953125,0.6953125,0.0,0.98046875,-0.05176245141774416
32,1,"(0, 1, 2, 22)",28,0.6953125,0.6953125,0.0,0.98046875,-0.25321432389318943
33,1,"(2, 0, 2, 15)",28,0.6953125,0.6953125,0.0,0.98046875,-0.006354962300974876
34,1,"(1, 2, 0, 54)",28,0.693359375,0.6953125,-0.001953125,0.978515625,-0.46101650409400463
35,1,"(0, 1, 2, 33)",28,0.6953125,0.6953125,0.0,0.98046875,0.04679186176508665
36,1,"(4, 2, 0, 55)",28,0.693359375,0.6953125,-0.001953125,0.98046875,-0.4212159253656864
37,1,"(0, 1, 1, 39)",28,0.6953125,0.6953125,0.0,0.98046875,0.022582598496228456
38,1,"(0, 1, 1, 49)",28,0.6953125,0.6953125,0.0,0.98046875,-0.00955675938166678
39,1,"(4, 4, 2, 13)",28,0.6953125,0.6953125,0.0,0.98046875,0.022972692968323827
40,1,"(0, 3, 0, 59)",28,0.69921875,0.6953125,0.00390625,0.98046875,-0.40787024050951004
41,1,"(1, 2, 1, 5)",28,0.697265625,0.6953125,0.001953125,0.98046875,-0.29440266266465187
42,1,"(4, 0, 1, 40)",28,0.6953125,0.6953125,0.0,0.98046875,0.05279635079205036
43,1,"(3, 1, 1, 47)",28,0.6953125,0.6953125,0.0,0.98046875,-0.6549929678440094
44,1,"(0, 0, 0, 42)",28,0.6953125,0.6953125,0.0,0.98046875,0.0481980349868536
45,1,"(3, 4, 2, 14)",28,0.6953125,0.6953125,0.0,0.98046875,0.5149428434669971
46,1,"(0, 3, 1, 29)",28,0.6953125,0.6953125,0.0,0.98046875,-0.03594981739297509
47,1,"(1, 2, 0, 19)",28,0.6953125,0.6953125,0.0,0.98046875,0.2162514366209507
48,1,"(0, 0, 1, 28)",28,0.6953125,0.6953125,0.0,0.98046875,-0.029431072995066643
49,1,"(2, 4, 2, 10)",28,0.6953125,0.6953125,0.0,0.98046875,-0.010422031744383276
