fault_id,layer_index,tensor_index,bit_index,accuracy,golden_accuracy,difference,top_5,weight_difference
0,0,"(4, 0, 1, 11)",29,0.669921875,0.669921875,0.0,0.9609375,-0.09517717
1,0,"(0, 0, 1, 12)",29,0.669921875,0.669921875,0.0,0.9609375,0.2294926
2,0,"(4, 1, 2, 20)",29,0.666015625,0.669921875,-0.00390625,0.958984375,-0.17586575
3,0,"(2, 4, 0, 42)",29,0.669921875,0.669921875,0.0,0.962890625,-0.016955556
4,0,"(4, 2, 0, 23)",29,0.669921875,0.669921875,0.0,0.9609375,-0.06681917
5,0,"(1, 1, 2, 32)",29,0.677734375,0.669921875,0.0078125,0.962890625,0.16996983
6,0,"(1, 1, 1, 22)",29,0.669921875,0.669921875,0.0,0.962890625,-0.17907478
7,0,"(1, 1, 0, 60)",29,0.66796875,0.669921875,-0.001953125,0.9609375,-0.122540474
8,0,"(1, 0, 0, 13)",29,0.669921875,0.669921875,0.0,0.962890625,0.014929162
9,0,"(3, 2, 1, 8)",29,0.66796875,0.669921875,-0.001953125,0.9609375,-0.10670546
10,0,"(3, 1, 1, 3)",29,0.669921875,0.669921875,0.0,0.9609375,-0.20961787
11,0,"(4, 0, 1, 43)",29,0.669921875,0.669921875,0.0,0.9609375,0.048129626
12,0,"(4, 2, 0, 16)",29,0.66796875,0.669921875,-0.001953125,0.962890625,0.0712811
13,0,"(3, 1, 2, 15)",29,0.669921875,0.669921875,0.0,0.962890625,0.21496391
14,0,"(0, 4, 1, 47)",29,0.66796875,0.669921875,-0.001953125,0.95703125,-0.18714555
15,0,"(2, 2, 1, 40)",29,0.669921875,0.669921875,0.0,0.9609375,0.105951376
16,0,"(1, 3, 2, 23)",29,0.66796875,0.669921875,-0.001953125,0.962890625,-0.21199857
17,0,"(4, 3, 1, 57)",29,0.669921875,0.669921875,0.0,0.9609375,0.05514439
18,0,"(3, 0, 0, 34)",29,0.673828125,0.669921875,0.00390625,0.958984375,-0.23573224
19,0,"(2, 1, 0, 10)",29,0.669921875,0.669921875,0.0,0.9609375,-0.068985574
20,0,"(0, 0, 1, 49)",29,0.669921875,0.669921875,0.0,0.9609375,-0.03797529
21,0,"(3, 0, 0, 61)",29,0.669921875,0.669921875,0.0,0.962890625,0.047403064
22,0,"(4, 2, 0, 27)",29,0.669921875,0.669921875,0.0,0.9609375,-0.0035652511
23,0,"(3, 0, 0, 43)",29,0.669921875,0.669921875,0.0,0.9609375,0.01991848
24,0,"(4, 4, 1, 4)",29,0.66796875,0.669921875,-0.001953125,0.962890625,-0.1282145
25,0,"(1, 0, 0, 18)",29,0.669921875,0.669921875,0.0,0.962890625,-0.15040472
26,0,"(0, 2, 0, 17)",29,0.66796875,0.669921875,-0.001953125,0.958984375,0.0955668
27,0,"(1, 0, 2, 28)",29,0.669921875,0.669921875,0.0,0.962890625,0.12622383
28,0,"(4, 0, 0, 1)",29,0.669921875,0.669921875,0.0,0.962890625,-0.017503716
29,0,"(4, 1, 0, 18)",29,0.66796875,0.669921875,-0.001953125,0.95703125,0.25983623
30,0,"(3, 1, 2, 44)",29,0.669921875,0.669921875,0.0,0.9609375,0.0070508993
31,0,"(4, 2, 2, 54)",29,0.669921875,0.669921875,0.0,0.962890625,-0.004686476
32,0,"(0, 1, 2, 22)",29,0.669921875,0.669921875,0.0,0.96484375,0.2127419
33,0,"(2, 0, 2, 15)",29,0.669921875,0.669921875,0.0,0.962890625,-0.11535376
34,0,"(1, 2, 0, 54)",29,0.66796875,0.669921875,-0.001953125,0.962890625,-0.087052055
35,0,"(0, 1, 2, 33)",29,0.669921875,0.669921875,0.0,0.962890625,-0.053817235
36,0,"(4, 2, 0, 55)",29,0.669921875,0.669921875,0.0,0.962890625,0.08239243
37,0,"(0, 1, 1, 39)",29,0.66796875,0.669921875,-0.001953125,0.962890625,-0.0928975
38,0,"(0, 1, 1, 49)",29,0.673828125,0.669921875,0.00390625,0.95703125,-0.21575904
39,0,"(4, 4, 2, 13)",29,0.66796875,0.669921875,-0.001953125,0.958984375,-0.12860581
40,0,"(0, 3, 0, 59)",29,0.669921875,0.669921875,0.0,0.9609375,0.059110925
41,0,"(1, 2, 1, 5)",29,0.669921875,0.669921875,0.0,0.958984375,0.074061856
42,0,"(4, 0, 1, 40)",29,0.669921875,0.669921875,0.0,0.962890625,-0.0006026211
43,0,"(3, 1, 1, 47)",29,0.6640625,0.669921875,-0.005859375,0.958984375,-0.17210358
44,0,"(0, 0, 0, 42)",29,0.669921875,0.669921875,0.0,0.958984375,0.053929728
45,0,"(3, 4, 2, 14)",29,0.669921875,0.669921875,0.0,0.962890625,0.084635794
46,0,"(0, 3, 1, 29)",29,0.669921875,0.669921875,0.0,0.962890625,0.036707025
47,0,"(1, 2, 0, 19)",29,0.669921875,0.669921875,0.0,0.962890625,-0.11525628
48,0,"(0, 0, 1, 28)",29,0.66796875,0.669921875,-0.001953125,0.962890625,0.056371808
49,0,"(2, 4, 2, 10)",29,0.669921875,0.669921875,0.0,0.962890625,0.027957745
