fault_id,layer_index,tensor_index,bit_index,accuracy,golden_accuracy,difference,top_5,weight_difference
0,1,"(4, 0, 1, 11)",30,0.6953125,0.6953125,0.0,0.98046875,17.88953709602356
1,1,"(0, 0, 1, 12)",30,0.697265625,0.6953125,0.001953125,0.98046875,42.576234340667725
2,1,"(4, 1, 2, 20)",30,0.6953125,0.6953125,0.0,0.98046875,2.1612660735845566
3,1,"(2, 4, 0, 42)",30,0.21875,0.6953125,-0.4765625,0.693359375,-42.455445289611816
4,1,"(4, 2, 0, 23)",30,0.697265625,0.6953125,0.001953125,0.982421875,369.0649185180664
5,1,"(1, 1, 2, 32)",30,0.67578125,0.6953125,-0.01953125,0.984375,-14.835288643836975
6,1,"(1, 1, 1, 22)",30,0.693359375,0.6953125,-0.001953125,0.978515625,85.07264041900635
7,1,"(1, 1, 0, 60)",30,0.6875,0.6953125,-0.0078125,0.974609375,25.810018062591553
8,1,"(1, 0, 0, 13)",30,0.689453125,0.6953125,-0.005859375,0.984375,74.9318675994873
9,1,"(3, 2, 1, 8)",30,0.693359375,0.6953125,-0.001953125,0.982421875,18.101276874542236
10,1,"(3, 1, 1, 3)",30,0.6953125,0.6953125,0.0,0.98046875,97.86150646209717
11,1,"(4, 0, 1, 43)",30,0.669921875,0.6953125,-0.025390625,0.974609375,-31.254414558410645
12,1,"(4, 2, 0, 16)",30,0.6875,0.6953125,-0.0078125,0.9765625,36.42680501937866
13,1,"(3, 1, 2, 15)",30,0.3125,0.6953125,-0.3828125,0.73046875,-72.9758710861206
14,1,"(0, 4, 1, 47)",30,0.6953125,0.6953125,0.0,0.982421875,6.961904883384705
15,1,"(2, 2, 1, 40)",30,0.69140625,0.6953125,-0.00390625,0.98046875,14.64469450712204
16,1,"(1, 3, 2, 23)",30,0.349609375,0.6953125,-0.345703125,0.744140625,-112.40432453155518
17,1,"(4, 3, 1, 57)",30,0.693359375,0.6953125,-0.001953125,0.98046875,58.00596475601196
18,1,"(3, 0, 0, 34)",30,0.193359375,0.6953125,-0.501953125,0.63671875,-41.165672302246094
19,1,"(2, 1, 0, 10)",30,0.560546875,0.6953125,-0.134765625,0.953125,-13.526918351650238
20,1,"(0, 0, 1, 49)",30,0.6875,0.6953125,-0.0078125,0.9765625,-15.62863439321518
21,1,"(3, 0, 0, 61)",30,0.69921875,0.6953125,0.00390625,0.982421875,15.804447710514069
22,1,"(4, 2, 0, 27)",30,0.689453125,0.6953125,-0.005859375,0.98046875,13.55945110321045
23,1,"(3, 0, 0, 43)",30,0.703125,0.6953125,0.0078125,0.98046875,92.04576110839844
24,1,"(4, 4, 1, 4)",30,0.609375,0.6953125,-0.0859375,0.962890625,-32.807222843170166
25,1,"(1, 0, 0, 18)",30,0.6875,0.6953125,-0.0078125,0.98046875,-1.9795280247926712
26,1,"(0, 2, 0, 17)",30,0.697265625,0.6953125,0.001953125,0.98046875,188.26761054992676
27,1,"(1, 0, 2, 28)",30,0.693359375,0.6953125,-0.001953125,0.98046875,123.9125165939331
28,1,"(4, 0, 0, 1)",30,0.513671875,0.6953125,-0.181640625,0.951171875,-16.08528733253479
29,1,"(4, 1, 0, 18)",30,0.697265625,0.6953125,0.001953125,0.98046875,42.90620994567871
30,1,"(3, 1, 2, 44)",30,0.453125,0.6953125,-0.2421875,0.865234375,-73.4140625
31,1,"(4, 2, 2, 54)",30,0.697265625,0.6953125,0.001953125,0.978515625,14.945985794067383
32,1,"(0, 1, 2, 22)",30,0.607421875,0.6953125,-0.087890625,0.966796875,-27.130839824676514
33,1,"(2, 0, 2, 15)",30,0.6953125,0.6953125,0.0,0.98046875,5.248378872871399
34,1,"(1, 2, 0, 54)",30,0.18359375,0.6953125,-0.51171875,0.623046875,-93.20662784576416
35,1,"(0, 1, 2, 33)",30,0.708984375,0.6953125,0.013671875,0.978515625,-14.22454023361206
36,1,"(4, 2, 0, 55)",30,0.140625,0.6953125,-0.5546875,0.53515625,-79.63463020324707
37,1,"(0, 1, 1, 39)",30,0.69140625,0.6953125,-0.00390625,0.978515625,-9.880058586597443
38,1,"(0, 1, 1, 49)",30,0.6953125,0.6953125,0.0,0.98046875,6.444397509098053
39,1,"(4, 4, 2, 13)",30,0.697265625,0.6953125,0.001953125,0.978515625,-9.98294746875763
40,1,"(0, 3, 0, 59)",30,0.1640625,0.6953125,-0.53125,0.611328125,-75.0837516784668
41,1,"(1, 2, 1, 5)",30,0.65234375,0.6953125,-0.04296875,0.96484375,-36.391308307647705
42,1,"(4, 0, 1, 40)",30,0.685546875,0.6953125,-0.009765625,0.98046875,-15.096048891544342
43,1,"(3, 1, 1, 47)",30,0.203125,0.6953125,-0.4921875,0.669921875,-190.92353439331055
44,1,"(0, 0, 0, 42)",30,0.689453125,0.6953125,-0.005859375,0.978515625,3.6173927187919617
45,1,"(3, 4, 2, 14)",30,0.69921875,0.6953125,0.00390625,0.982421875,111.59550952911377
46,1,"(0, 3, 1, 29)",30,0.69921875,0.6953125,0.00390625,0.98046875,12.737710237503052
47,1,"(1, 2, 0, 19)",30,0.6953125,0.6953125,0.0,0.98046875,20.83482813835144
48,1,"(0, 0, 1, 28)",30,0.697265625,0.6953125,0.001953125,0.98046875,11.73962688446045
49,1,"(2, 4, 2, 10)",30,0.693359375,0.6953125,-0.001953125,0.978515625,6.668180495500565
