fault_id,layer_index,tensor_index,bit_index,accuracy,golden_accuracy,difference,top_5,weight_difference
0,1,"(4, 0, 1, 11)",31,0.689453125,0.6953125,-0.005859375,0.97265625,-15.577355802059174
1,1,"(0, 0, 1, 12)",31,0.6953125,0.6953125,0.0,0.978515625,-10.769128322601318
2,1,"(4, 1, 2, 20)",31,0.173828125,0.6953125,-0.521484375,0.568359375,-3434.1312866210938
3,1,"(2, 4, 0, 42)",31,0.689453125,0.6953125,-0.005859375,0.9765625,10.784123599529266
4,1,"(4, 2, 0, 23)",31,0.69921875,0.6953125,0.00390625,0.982421875,-4.056299269199371
5,1,"(1, 1, 2, 32)",31,0.693359375,0.6953125,-0.001953125,0.9765625,20.497381925582886
6,1,"(1, 1, 1, 22)",31,0.6953125,0.6953125,0.0,0.982421875,-7.482647240161896
7,1,"(1, 1, 0, 60)",31,0.513671875,0.6953125,-0.181640625,0.91015625,-13.608860492706299
8,1,"(1, 0, 0, 13)",31,0.623046875,0.6953125,-0.072265625,0.96484375,-7.789943426847458
9,1,"(3, 2, 1, 8)",31,0.654296875,0.6953125,-0.041015625,0.98046875,-15.524731576442719
10,1,"(3, 1, 1, 3)",31,0.69140625,0.6953125,-0.00390625,0.98046875,-7.095105856657028
11,1,"(4, 0, 1, 43)",31,0.693359375,0.6953125,-0.001953125,0.98046875,12.255752146244049
12,1,"(4, 2, 0, 16)",31,0.537109375,0.6953125,-0.158203125,0.9140625,-11.532547175884247
13,1,"(3, 1, 2, 15)",31,0.6953125,0.6953125,0.0,0.98046875,7.849216043949127
14,1,"(0, 4, 1, 47)",31,0.2890625,0.6953125,-0.40625,0.767578125,-96.85896968841553
15,1,"(2, 2, 1, 40)",31,0.623046875,0.6953125,-0.072265625,0.966796875,-21.26426076889038
16,1,"(1, 3, 2, 23)",31,0.6953125,0.6953125,0.0,0.98046875,6.654414385557175
17,1,"(4, 3, 1, 57)",31,0.697265625,0.6953125,0.001953125,0.98046875,-8.853609502315521
18,1,"(3, 0, 0, 34)",31,0.6953125,0.6953125,0.0,0.98046875,10.944242060184479
19,1,"(2, 1, 0, 10)",31,0.6953125,0.6953125,0.0,0.978515625,25.76176953315735
20,1,"(0, 0, 1, 49)",31,0.6953125,0.6953125,0.0,0.98046875,17.30525827407837
21,1,"(3, 0, 0, 61)",31,0.4296875,0.6953125,-0.265625,0.8984375,-16.59785223007202
22,1,"(4, 2, 0, 27)",31,0.380859375,0.6953125,-0.314453125,0.875,-25.63087010383606
23,1,"(3, 0, 0, 43)",31,0.67578125,0.6953125,-0.01953125,0.978515625,-7.271340578794479
24,1,"(4, 4, 1, 4)",31,0.693359375,0.6953125,-0.001953125,0.978515625,11.98189902305603
25,1,"(1, 0, 0, 18)",31,0.69140625,0.6953125,-0.00390625,0.98046875,4759.473876953125
26,1,"(0, 2, 0, 17)",31,0.671875,0.6953125,-0.0234375,0.982421875,-5.271960943937302
27,1,"(1, 0, 2, 28)",31,0.69921875,0.6953125,0.00390625,0.98046875,-6.30568128824234
28,1,"(4, 0, 0, 1)",31,0.697265625,0.6953125,0.001953125,0.98046875,16.02577018737793
29,1,"(4, 1, 0, 18)",31,0.626953125,0.6953125,-0.068359375,0.958984375,-10.728163599967957
30,1,"(3, 1, 2, 44)",31,0.693359375,0.6953125,-0.001953125,0.98046875,7.8359375
31,1,"(4, 2, 2, 54)",31,0.65234375,0.6953125,-0.04296875,0.96484375,-20.05197834968567
32,1,"(0, 1, 2, 22)",31,0.693359375,0.6953125,-0.001953125,0.978515625,13.280593633651733
33,1,"(2, 0, 2, 15)",31,0.2109375,0.6953125,-0.484375,0.638671875,-175.70326805114746
34,1,"(1, 2, 0, 54)",31,0.6953125,0.6953125,0.0,0.982421875,7.236162781715393
35,1,"(0, 1, 2, 33)",31,0.6953125,0.6953125,0.0,0.982421875,22.954802751541138
36,1,"(4, 2, 0, 55)",31,0.6953125,0.6953125,0.0,0.986328125,7.647435426712036
37,1,"(0, 1, 1, 39)",31,0.69140625,0.6953125,-0.00390625,0.978515625,48.79811763763428
38,1,"(0, 1, 1, 49)",31,0.3515625,0.6953125,-0.34375,0.814453125,-113.48211765289307
39,1,"(4, 4, 2, 13)",31,0.69921875,0.6953125,0.00390625,0.978515625,47.972182750701904
40,1,"(0, 3, 0, 59)",31,0.6875,0.6953125,-0.0078125,0.982421875,7.785340845584869
41,1,"(1, 2, 1, 5)",31,0.6875,0.6953125,-0.0078125,0.98046875,11.536953926086426
42,1,"(4, 0, 1, 40)",31,0.69140625,0.6953125,-0.00390625,0.98046875,19.44818115234375
43,1,"(3, 1, 1, 47)",31,0.6953125,0.6953125,0.0,0.982421875,5.231739342212677
44,1,"(0, 0, 0, 42)",31,0.080078125,0.6953125,-0.615234375,0.498046875,-450.65772247314453
45,1,"(3, 4, 2, 14)",31,0.6953125,0.6953125,0.0,0.98046875,-6.678923934698105
46,1,"(0, 3, 1, 29)",31,0.66015625,0.6953125,-0.03515625,0.984375,-28.937244653701782
47,1,"(1, 2, 0, 19)",31,0.5078125,0.6953125,-0.1875,0.90625,-14.845355868339539
48,1,"(0, 0, 1, 28)",31,0.681640625,0.6953125,-0.013671875,0.9765625,-33.870524883270264
49,1,"(2, 4, 2, 10)",31,0.34375,0.6953125,-0.3515625,0.83984375,-106.29385757446289
